,id,date,price,bathrooms,sqft_lot,level
4306,2770604365,2014-06-23,649950.0,2.5,1375,high_standard
21493,1980200236,2015-04-17,649950.0,2.5,6847,high_standard
16874,3888100022,2014-09-25,649800.0,2.5,9827,high_standard
15334,322069180,2014-11-20,649500.0,3.0,383328,high_standard
21468,3224059107,2015-05-08,649500.0,3.0,6599,high_standard
13052,318300040,2014-09-23,649000.0,3.25,13087,high_standard
2730,9170500060,2014-08-18,649000.0,2.0,11040,high_standard
20245,8150600250,2014-12-17,649000.0,2.5,4847,high_standard
9917,425049036,2015-03-09,649000.0,1.0,4840,high_standard
13966,6102400166,2014-09-05,649000.0,2.0,17006,high_standard
21098,1806900502,2014-10-14,649000.0,3.25,936,high_standard
19863,2768100510,2015-04-02,649000.0,2.0,1442,high_standard
7044,8886000005,2015-03-09,649000.0,2.75,23962,high_standard
10213,2553300270,2014-11-05,649000.0,2.5,12764,high_standard
2557,5152920070,2014-07-31,649000.0,2.5,13809,high_standard
20264,3590000050,2014-09-23,649000.0,2.75,9711,high_standard
12460,2025079045,2014-06-23,649000.0,1.75,280962,high_standard
17411,5459000305,2015-04-08,648752.0,2.25,9953,high_standard
5209,3528900980,2014-05-23,648475.0,2.75,5700,high_standard
18505,1245001295,2014-05-22,648360.0,1.75,7005,high_standard
975,1703050200,2014-08-06,648000.0,2.5,5450,high_standard
6975,1687900170,2015-03-25,648000.0,2.25,8240,high_standard
12584,6072100790,2015-04-08,648000.0,2.25,12000,high_standard
11720,6071400710,2015-04-29,648000.0,1.75,10229,high_standard
14846,4036400040,2015-02-09,648000.0,2.5,10772,high_standard
1053,2553300030,2014-06-09,648000.0,2.5,13435,high_standard
5762,3904920980,2014-09-09,648000.0,2.5,9959,high_standard
20032,7853350090,2014-06-04,648000.0,2.5,6203,high_standard
1336,1250202255,2014-06-05,647500.0,1.75,3870,high_standard
6435,8832900780,2015-04-08,647500.0,2.0,21562,high_standard
6735,1200019,2014-05-08,647500.0,1.75,26036,high_standard
7058,8961970190,2014-05-12,647000.0,2.5,6887,high_standard
11451,2782100260,2015-03-03,647000.0,2.5,5800,high_standard
21188,3629700020,2015-04-15,646800.0,3.0,1407,high_standard
16241,3501600114,2014-06-19,646000.0,2.5,4079,high_standard
2555,1472330030,2015-03-24,646000.0,2.75,6413,high_standard
10441,9346920260,2014-06-04,646000.0,2.25,8500,high_standard
4695,4242900215,2014-06-18,646000.0,2.75,4461,high_standard
10388,1150000340,2014-11-18,645500.0,2.5,9638,high_standard
17519,7518502210,2014-05-30,645500.0,1.0,5202,high_standard
18596,7852110740,2014-11-12,645500.0,2.5,8622,high_standard
17885,9138100261,2014-10-29,645000.0,1.5,4000,high_standard
10522,1088020070,2014-12-16,645000.0,2.25,8720,high_standard
18114,8077210230,2014-12-12,645000.0,2.5,8955,high_standard
16674,623039026,2014-11-25,645000.0,2.25,11884,high_standard
992,1455600030,2015-01-08,645000.0,2.0,11583,high_standard
6800,624100010,2014-12-08,645000.0,2.5,19900,high_standard
915,103000116,2014-07-22,645000.0,1.75,5500,high_standard
10634,9521100465,2014-10-13,645000.0,1.0,5000,high_standard
2649,3276930370,2014-07-08,645000.0,2.5,37522,high_standard
1239,5166700055,2015-05-04,645000.0,2.75,6350,high_standard
19761,889000024,2015-03-16,645000.0,2.25,1023,high_standard
21579,7011201004,2014-05-29,645000.0,3.25,1229,high_standard
2766,1919800260,2014-07-16,645000.0,1.75,6750,high_standard
16996,3975400185,2015-05-13,645000.0,2.0,4218,high_standard
9916,8563070030,2014-05-13,645000.0,2.5,13750,high_standard
6422,5406500170,2014-10-24,645000.0,2.5,4200,high_standard
4001,8941800100,2015-04-27,645000.0,3.25,11000,high_standard
15218,2787250190,2014-07-17,645000.0,2.5,14000,high_standard
9467,3735901080,2015-03-24,645000.0,1.0,4182,high_standard
9488,3296000110,2014-06-02,645000.0,2.5,14400,high_standard
20181,7853400250,2015-02-19,645000.0,3.5,5260,high_standard
8611,6398000191,2014-08-27,645000.0,1.5,115670,high_standard
14145,868000530,2014-07-02,645000.0,1.75,11472,high_standard
3860,3447000100,2015-04-22,645000.0,2.5,10696,high_standard
18706,8121100395,2015-03-11,645000.0,1.5,6180,high_standard
15422,3629980920,2014-07-15,645000.0,2.75,3917,high_standard
14481,921049141,2014-12-01,645000.0,2.25,79279,high_standard
12895,5561100180,2014-11-07,645000.0,2.25,52476,high_standard
15693,2402100675,2015-02-10,645000.0,3.75,6000,high_standard
15071,9276200635,2015-04-30,645000.0,1.75,4255,high_standard
7516,822039111,2015-03-27,645000.0,2.5,196995,high_standard
21280,6819100352,2015-03-10,645000.0,2.5,1258,high_standard
12475,8651520160,2014-07-07,645000.0,2.5,18653,high_standard
14312,5458800330,2014-09-04,645000.0,1.75,7350,high_standard
19711,9268851670,2015-04-24,645000.0,2.5,1984,high_standard
16954,1703050500,2015-03-21,645000.0,2.5,5978,high_standard
7628,3359500096,2014-08-20,645000.0,2.0,4000,high_standard
16280,7504110780,2014-05-16,645000.0,2.5,11380,high_standard
9509,824069188,2014-09-02,645000.0,2.25,18295,high_standard
7720,8894000040,2014-06-25,645000.0,2.75,16960,high_standard
13029,1854900410,2014-11-01,644500.0,2.5,5342,high_standard
20882,2738640040,2015-04-09,644000.0,2.5,4839,high_standard
20798,952005863,2015-05-05,643950.0,2.25,2122,high_standard
4598,9297300740,2014-11-18,643500.0,5.25,3960,high_standard
16745,868000415,2014-09-05,643500.0,2.0,7104,high_standard
9668,4039700090,2014-09-23,643403.0,2.5,9648,high_standard
12356,4172100240,2014-09-02,643002.0,2.5,3744,high_standard
1356,3904940070,2015-02-27,643000.0,2.5,8391,high_standard
5069,4221250010,2015-04-14,643000.0,2.5,4663,high_standard
2101,686200510,2014-11-22,643000.0,2.75,7700,high_standard
5081,326069132,2015-02-20,643000.0,1.5,214315,high_standard
12727,9520900230,2014-12-17,642860.0,2.75,6398,high_standard
870,1250700060,2015-04-22,642450.0,1.75,4160,high_standard
15769,6819100380,2014-08-30,642000.0,1.0,4480,high_standard
17875,2887703155,2015-02-25,642000.0,1.0,4305,high_standard
9583,7504100110,2014-05-30,642000.0,2.5,10082,high_standard
17167,3905090080,2014-05-30,642000.0,2.5,8780,high_standard
16381,6329000050,2015-03-10,641500.0,1.0,9084,high_standard
3347,464000600,2014-08-27,641250.0,2.5,2550,high_standard
5859,4348800080,2014-07-11,641200.0,1.0,9123,high_standard
6841,3449800290,2015-04-06,641000.0,2.75,8674,high_standard
442,3179100435,2014-07-15,641000.0,1.0,5332,high_standard
9688,7559600200,2014-10-21,641000.0,2.5,6015,high_standard
21318,7853360470,2015-04-17,641000.0,3.5,6403,high_standard
4631,203600590,2014-06-27,641000.0,2.5,63118,high_standard
20766,2309000060,2014-08-18,641000.0,3.25,4104,high_standard
3685,3861400061,2015-02-13,641000.0,1.75,9603,high_standard
13264,2028700360,2014-05-23,641000.0,1.75,3975,high_standard
15295,3013300980,2015-05-06,640500.0,1.0,4505,high_standard
18833,8901000835,2015-02-11,640500.0,1.75,6750,high_standard
18012,8624700015,2014-11-12,640000.0,3.0,5763,high_standard
8426,2749600245,2014-06-17,640000.0,2.0,4800,high_standard
5767,9238430190,2015-04-28,640000.0,2.0,31850,high_standard
990,4100000140,2014-10-13,640000.0,1.75,9828,high_standard
6219,2421059090,2015-05-11,640000.0,2.5,215186,high_standard
15725,5693501100,2014-07-31,640000.0,3.0,1466,high_standard
12248,1546600125,2014-07-03,640000.0,2.25,10115,high_standard
20643,7853390260,2015-02-05,640000.0,3.5,5741,high_standard
15617,3026079005,2014-10-17,640000.0,2.0,228690,high_standard
37,2768000400,2014-12-30,640000.0,2.0,6000,high_standard
10429,1150000200,2015-04-14,640000.0,2.5,8244,high_standard
6716,9547200460,2014-08-20,640000.0,1.5,4080,high_standard
20885,6003500749,2014-07-01,640000.0,2.25,965,high_standard
18926,8820901792,2014-07-11,640000.0,2.75,7274,high_standard
18701,5652601140,2014-10-14,640000.0,2.75,7379,high_standard
14634,431500155,2014-10-24,640000.0,1.75,6565,high_standard
586,7942601895,2014-08-19,640000.0,2.5,4000,high_standard
333,9550201550,2015-04-08,640000.0,1.0,5000,high_standard
17093,3210700380,2014-09-16,640000.0,2.75,11894,high_standard
1434,625049286,2014-08-15,640000.0,1.0,4944,high_standard
20201,6003500743,2014-05-19,640000.0,2.25,958,high_standard
4578,3324069058,2014-08-28,640000.0,2.5,31798,high_standard
3714,6127600110,2014-05-02,640000.0,2.0,6200,high_standard
9998,7370600045,2015-04-02,640000.0,1.75,8100,high_standard
9929,5700002325,2014-06-05,640000.0,1.75,4206,high_standard
8098,3918400123,2014-08-11,640000.0,2.5,9973,high_standard
1480,11520030,2014-06-24,640000.0,2.5,9594,high_standard
5496,2264500425,2014-06-20,640000.0,1.75,4400,high_standard
15870,2402100895,2014-06-25,640000.0,1.75,6000,high_standard
19220,3023049143,2014-10-20,640000.0,2.5,21344,high_standard
17183,7559600430,2014-11-11,640000.0,2.5,4759,high_standard
7654,3825310540,2014-11-21,640000.0,2.5,5172,high_standard
14535,5363200180,2014-05-15,640000.0,2.0,7798,high_standard
10565,8078460070,2014-06-09,640000.0,2.5,8925,high_standard
18619,3856900590,2014-08-06,640000.0,1.75,3000,high_standard
8775,2771603940,2015-01-09,640000.0,1.0,5000,high_standard
16017,7298900010,2014-09-24,640000.0,2.5,34981,high_standard
19569,9808610410,2014-08-22,640000.0,2.5,11259,high_standard
16036,1939130420,2014-07-15,640000.0,2.5,7417,high_standard
14075,9828702245,2015-03-16,640000.0,2.5,1377,high_standard
6966,3702900185,2014-08-18,640000.0,2.5,7500,high_standard
13803,1939120540,2014-07-22,640000.0,2.5,8315,high_standard
17249,8562901350,2014-08-12,640000.0,3.5,10800,high_standard
11243,2255500060,2015-02-18,640000.0,3.5,1975,high_standard
13871,2770600841,2014-06-04,640000.0,2.5,1553,high_standard
17284,7215720420,2015-03-04,640000.0,2.5,7722,high_standard
1918,6151800135,2014-08-27,640000.0,1.75,16120,high_standard
3132,8127700820,2014-12-11,640000.0,2.0,4640,high_standard
12693,1644500450,2014-05-07,640000.0,3.0,5175,high_standard
2491,8562900520,2014-06-12,640000.0,3.5,11928,high_standard
3460,3204300090,2014-11-10,640000.0,1.0,3720,high_standard
12585,4113800410,2014-06-03,640000.0,2.5,11172,high_standard
20875,1604730150,2014-10-14,639983.0,3.0,5700,high_standard
14189,6372000155,2014-08-11,639950.0,1.75,4520,high_standard
14048,1523550220,2015-03-28,639900.0,2.5,4160,high_standard
6145,3522049063,2015-04-02,639900.0,2.5,75794,high_standard
20127,2597490660,2014-06-24,639888.0,2.5,2772,high_standard
6643,1795920440,2014-06-21,639500.0,2.25,8994,high_standard
7679,1036000610,2015-05-07,639500.0,1.75,8072,high_standard
2995,3396200090,2014-05-20,639000.0,2.5,12028,high_standard
4365,2767705010,2014-10-06,639000.0,2.0,5000,high_standard
712,8077210350,2014-07-22,639000.0,2.5,9875,high_standard
6184,3905010010,2014-07-18,639000.0,2.5,8540,high_standard
21439,1703400910,2014-08-11,639000.0,2.5,3300,high_standard
4010,5041300100,2014-07-10,639000.0,2.0,5419,high_standard
5181,1891100130,2015-04-17,639000.0,2.25,2421,high_standard
4471,5035300090,2014-08-12,639000.0,1.75,6000,high_standard
7775,1150000740,2014-10-03,639000.0,2.5,8034,high_standard
564,5307100060,2014-12-16,638700.0,1.75,9162,high_standard
5441,3123049230,2015-04-20,638500.0,1.75,12462,high_standard
2787,2526059046,2015-04-29,638500.0,2.5,6568,high_standard
5768,1939120050,2015-03-03,638250.0,2.5,8029,high_standard
17837,2923500750,2014-07-18,638150.0,2.5,7275,high_standard
5384,3629920630,2015-03-25,638000.0,2.5,5000,high_standard
2174,6840701125,2015-04-22,638000.0,1.0,4400,high_standard
9718,9510970520,2014-06-16,638000.0,2.5,3600,high_standard
14903,9828702156,2015-02-19,638000.0,3.25,1587,high_standard
3221,1176000964,2015-04-22,638000.0,1.75,4236,high_standard
12572,375000230,2014-06-26,638000.0,2.0,3729,high_standard
21072,7853370440,2014-11-21,637850.0,3.25,4900,high_standard
5776,1870400470,2014-11-13,637800.0,1.75,4750,high_standard
17058,9413600010,2015-02-06,637500.0,1.75,10685,high_standard
17327,3629830250,2014-12-22,637500.0,3.0,4468,high_standard
3207,9510970090,2014-11-21,637250.0,2.5,3220,high_standard
2999,5071400485,2014-08-07,637000.0,2.0,6000,high_standard
3801,1550000463,2014-08-26,637000.0,3.5,118918,high_standard
18288,9262800208,2014-09-19,637000.0,3.5,68377,high_standard
5966,1795920250,2015-02-27,637000.0,2.25,7355,high_standard
16701,6187500080,2014-07-16,637000.0,3.0,7240,high_standard
16101,3396800280,2015-02-23,637000.0,2.5,15000,high_standard
4994,293610020,2015-03-04,637000.0,2.75,5803,high_standard
17932,2887700970,2015-02-09,637000.0,2.75,2867,high_standard
3388,8901001335,2014-11-03,637000.0,2.75,7510,high_standard
13156,7974200902,2015-05-06,637000.0,2.5,5000,high_standard
21073,3448900290,2014-08-28,636230.0,2.5,6284,high_standard
17004,6819100080,2014-10-01,636100.0,1.0,6000,high_standard
723,7694800270,2015-04-20,636000.0,2.5,2770,high_standard
11901,2652500070,2014-05-08,636000.0,1.75,3600,high_standard
16598,7504000290,2014-05-22,635700.0,2.5,13978,high_standard
19143,9468200175,2014-11-14,635500.0,2.0,3600,high_standard
15291,6664000130,2014-10-13,635250.0,2.25,22040,high_standard
11592,2028701000,2014-05-29,635200.0,1.75,4240,high_standard
2852,7202331220,2014-07-21,635000.0,2.5,5700,high_standard
12583,6979900360,2014-07-09,635000.0,2.5,35430,high_standard
17622,2267000485,2014-12-01,635000.0,1.5,5300,high_standard
6024,7853301700,2015-04-20,635000.0,2.75,6621,high_standard
13577,2623029003,2014-12-16,635000.0,1.75,167125,high_standard
8514,6979910120,2015-03-23,635000.0,2.5,27972,high_standard
3865,7752000090,2015-01-13,635000.0,1.75,10050,high_standard
9940,9186300060,2014-09-16,635000.0,3.25,34200,high_standard
13210,3811000180,2015-03-05,635000.0,2.25,46173,high_standard
16909,7856560480,2014-08-08,635000.0,2.5,11000,high_standard
2311,9157600060,2014-09-10,635000.0,2.0,8160,high_standard
15960,6388930170,2015-04-08,635000.0,2.5,11286,high_standard
21225,3629700080,2015-01-08,635000.0,3.0,1407,high_standard
14985,8665900168,2014-11-05,635000.0,2.5,36360,high_standard
8599,4077800590,2015-02-26,635000.0,2.5,11176,high_standard
11730,1254200045,2015-04-22,635000.0,2.75,5500,high_standard
1670,9521100960,2015-01-16,635000.0,1.5,4000,high_standard
6240,6848200221,2014-09-02,635000.0,3.5,1349,high_standard
2944,1332000110,2014-07-25,635000.0,2.5,40608,high_standard
5314,3210600010,2014-10-31,635000.0,2.25,7482,high_standard
1980,3619600132,2014-09-15,635000.0,1.75,6000,high_standard
2889,2723069147,2014-09-02,635000.0,2.25,175982,high_standard
3185,8813400245,2015-02-27,635000.0,1.75,4400,high_standard
15341,5700000275,2014-05-28,635000.0,2.5,5500,high_standard
4941,3343901403,2014-12-16,635000.0,2.5,8679,high_standard
1404,7811200310,2014-12-16,635000.0,2.25,8910,high_standard
16648,2301400470,2014-09-08,635000.0,1.75,5000,high_standard
6955,8691310420,2015-04-24,635000.0,2.5,10215,high_standard
14498,1624049087,2014-09-17,635000.0,2.5,8840,high_standard
17744,9358400150,2015-02-06,635000.0,3.5,13232,high_standard
14788,7663700150,2014-08-22,635000.0,3.25,7200,high_standard
5231,6979900080,2014-11-25,635000.0,2.5,26359,high_standard
18442,1870400615,2015-03-09,635000.0,1.75,4750,high_standard
20624,3629700030,2015-02-23,635000.0,3.0,1407,high_standard
3977,2767604580,2015-02-23,635000.0,1.75,3900,high_standard
20726,7853370260,2014-07-11,635000.0,3.25,6752,high_standard
13005,3491300180,2015-04-27,635000.0,1.75,6985,high_standard
3927,1254200615,2014-07-16,635000.0,2.5,2978,high_standard
11250,6852700520,2015-04-06,635000.0,2.5,1132,high_standard
7976,7202310040,2015-04-08,635000.0,2.5,6842,high_standard
20366,7133300380,2015-02-09,635000.0,2.5,4000,high_standard
20564,3629700090,2014-08-19,635000.0,3.0,1407,high_standard
13565,11300120,2014-06-30,635000.0,2.5,4007,high_standard
7921,3904960910,2014-09-17,635000.0,2.5,7238,high_standard
13549,1562200040,2015-04-07,635000.0,2.25,6000,high_standard
8151,5249803550,2014-06-02,635000.0,2.5,7200,high_standard
20068,2883200524,2014-05-12,635000.0,2.5,1433,high_standard
15132,4177100005,2015-04-03,635000.0,2.5,7961,high_standard
20121,9834201145,2015-02-22,635000.0,2.5,3091,high_standard
10265,224069114,2014-08-29,635000.0,2.5,77550,high_standard
18533,1939130730,2014-07-17,635000.0,2.0,8457,high_standard
15785,2619600010,2014-05-13,635000.0,1.75,13320,high_standard
20080,3034200399,2015-01-13,635000.0,2.5,7991,high_standard
20122,3575305452,2014-07-17,635000.0,2.25,5000,high_standard
4121,9522350090,2014-11-06,635000.0,2.5,7069,high_standard
15394,2639400020,2014-08-01,635000.0,1.75,7560,high_standard
3506,8121100265,2014-05-21,635000.0,2.25,6180,high_standard
11835,5499200060,2015-04-03,635000.0,3.0,3800,high_standard
13457,7589200191,2014-08-07,634950.0,3.0,2650,high_standard
4101,7202340930,2014-12-09,634800.0,3.0,4904,high_standard
7909,7618700112,2015-02-10,634000.0,1.75,13000,high_standard
3659,3629760110,2014-08-21,634000.0,2.5,4904,high_standard
20016,7853420100,2014-06-23,633634.0,3.5,6000,high_standard
13032,205000450,2014-05-14,633100.0,2.5,33305,high_standard
14403,7987401010,2014-07-03,633000.0,2.5,10000,high_standard
17707,7937900040,2014-12-19,633000.0,2.75,30570,high_standard
20067,7853280490,2014-12-22,633000.0,3.5,5817,high_standard
15024,6646200420,2015-01-02,633000.0,2.5,8044,high_standard
412,1774220160,2014-11-04,632925.0,2.5,32239,high_standard
9985,8722100030,2015-04-07,632750.0,2.0,4800,high_standard
11122,7202331160,2014-06-16,632500.0,2.5,7096,high_standard
3216,7853270740,2014-09-17,632500.0,3.25,7254,high_standard
2067,3066400140,2014-06-20,632500.0,2.5,10306,high_standard
16282,7574910420,2014-12-01,632500.0,1.5,37258,high_standard
3699,2767601390,2015-03-04,632500.0,2.0,5000,high_standard
16639,6137610190,2015-03-17,632000.0,2.25,7521,high_standard
1195,9455200570,2014-12-17,632000.0,2.5,8320,high_standard
16973,5561301150,2014-11-11,632000.0,3.0,36558,high_standard
7074,8016300250,2014-08-27,632000.0,2.5,10087,high_standard
8032,6021500025,2014-08-18,631750.0,1.75,4063,high_standard
19968,1862400176,2014-05-05,631625.0,2.5,6651,high_standard
20844,9525600030,2015-04-28,631500.0,2.5,2493,high_standard
17511,513000585,2014-07-07,631500.0,2.0,5650,high_standard
18754,6819100040,2014-06-24,631500.0,1.0,2640,high_standard
1101,2197600451,2014-11-05,631000.0,2.0,2400,high_standard
16557,3023059071,2015-02-10,631000.0,4.0,59586,high_standard
7034,9828200605,2015-04-08,631000.0,2.0,3240,high_standard
4154,8077100031,2015-04-22,631000.0,2.25,1396,high_standard
18755,5318101185,2014-10-16,630500.0,1.0,3600,high_standard
21168,1972200728,2014-11-24,630500.0,2.5,1300,high_standard
17413,5212000020,2015-03-24,630100.0,2.75,11356,high_standard
20926,6852700097,2014-08-06,630000.0,3.25,1275,high_standard
291,6619910140,2015-02-24,630000.0,1.75,9025,high_standard
1199,5561400340,2014-06-05,630000.0,3.75,40202,high_standard
10421,7600125,2014-12-18,630000.0,1.0,4800,high_standard
20684,5095401070,2015-04-23,630000.0,2.5,12410,high_standard
8801,5742600115,2015-04-07,630000.0,2.0,3680,high_standard
5177,4067600275,2014-08-26,630000.0,1.0,13000,high_standard
13462,3586501085,2014-08-08,630000.0,2.5,26720,high_standard
